symbol,session_date,scenario,cost_model,reason
RTX,2024-01-08,research_fidelity,stressed,max_gross_exposure
PSX,2024-01-08,research_fidelity,stressed,max_gross_exposure
SLB,2024-01-08,research_fidelity,stressed,max_gross_exposure
XLE,2024-01-08,research_fidelity,stressed,max_gross_exposure
NEM,2024-01-08,research_fidelity,stressed,max_gross_exposure
JPM,2024-01-08,research_fidelity,stressed,max_gross_exposure
ABT,2024-01-08,research_fidelity,stressed,max_gross_exposure
ADBE,2024-01-08,research_fidelity,stressed,max_gross_exposure
MO,2024-01-08,research_fidelity,stressed,max_gross_exposure
MSFT,2024-01-08,research_fidelity,stressed,max_gross_exposure
WFC,2024-01-08,research_fidelity,stressed,max_gross_exposure
AXP,2024-01-08,research_fidelity,stressed,max_gross_exposure
MDT,2024-01-08,research_fidelity,stressed,max_gross_exposure
MRVL,2024-01-08,research_fidelity,stressed,max_gross_exposure
MRNA,2024-01-08,research_fidelity,stressed,max_gross_exposure
DVN,2024-01-08,research_fidelity,stressed,max_gross_exposure
UBER,2024-01-08,research_fidelity,stressed,max_gross_exposure
NVDA,2024-01-08,research_fidelity,stressed,max_gross_exposure
SLB,2024-01-08,intended_deployment,zero,max_gross_exposure
XLE,2024-01-08,intended_deployment,zero,max_gross_exposure
NEM,2024-01-08,intended_deployment,zero,max_gross_exposure
JPM,2024-01-08,intended_deployment,zero,max_gross_exposure
ABT,2024-01-08,intended_deployment,zero,max_gross_exposure
ADBE,2024-01-08,intended_deployment,zero,max_gross_exposure
MO,2024-01-08,intended_deployment,zero,max_gross_exposure
MSFT,2024-01-08,intended_deployment,zero,max_gross_exposure
WFC,2024-01-08,intended_deployment,zero,max_gross_exposure
AXP,2024-01-08,intended_deployment,zero,max_gross_exposure
MDT,2024-01-08,intended_deployment,zero,max_gross_exposure
MRVL,2024-01-08,intended_deployment,zero,max_gross_exposure
MRNA,2024-01-08,intended_deployment,zero,max_gross_exposure
DVN,2024-01-08,intended_deployment,zero,max_gross_exposure
UBER,2024-01-08,intended_deployment,zero,max_gross_exposure
NVDA,2024-01-08,intended_deployment,zero,max_gross_exposure
XLE,2024-01-08,intended_deployment,baseline,max_concurrent_positions
NEM,2024-01-08,intended_deployment,baseline,max_concurrent_positions
JPM,2024-01-08,intended_deployment,baseline,max_concurrent_positions
ABT,2024-01-08,intended_deployment,baseline,max_concurrent_positions
ADBE,2024-01-08,intended_deployment,baseline,max_concurrent_positions
MO,2024-01-08,intended_deployment,baseline,max_concurrent_positions
MSFT,2024-01-08,intended_deployment,baseline,max_concurrent_positions
WFC,2024-01-08,intended_deployment,baseline,max_concurrent_positions
AXP,2024-01-08,intended_deployment,baseline,max_concurrent_positions
MDT,2024-01-08,intended_deployment,baseline,max_concurrent_positions
MRVL,2024-01-08,intended_deployment,baseline,max_concurrent_positions
MRNA,2024-01-08,intended_deployment,baseline,max_concurrent_positions
DVN,2024-01-08,intended_deployment,baseline,max_concurrent_positions
UBER,2024-01-08,intended_deployment,baseline,max_concurrent_positions
NVDA,2024-01-08,intended_deployment,baseline,max_concurrent_positions
SLB,2024-01-08,intended_deployment,stressed,max_gross_exposure
XLE,2024-01-08,intended_deployment,stressed,max_gross_exposure
NEM,2024-01-08,intended_deployment,stressed,max_gross_exposure
JPM,2024-01-08,intended_deployment,stressed,max_gross_exposure
ABT,2024-01-08,intended_deployment,stressed,max_gross_exposure
ADBE,2024-01-08,intended_deployment,stressed,max_gross_exposure
MO,2024-01-08,intended_deployment,stressed,max_gross_exposure
MSFT,2024-01-08,intended_deployment,stressed,max_gross_exposure
WFC,2024-01-08,intended_deployment,stressed,max_gross_exposure
AXP,2024-01-08,intended_deployment,stressed,max_gross_exposure
MDT,2024-01-08,intended_deployment,stressed,max_gross_exposure
MRVL,2024-01-08,intended_deployment,stressed,max_gross_exposure
MRNA,2024-01-08,intended_deployment,stressed,max_gross_exposure
DVN,2024-01-08,intended_deployment,stressed,max_gross_exposure
UBER,2024-01-08,intended_deployment,stressed,max_gross_exposure
NVDA,2024-01-08,intended_deployment,stressed,max_gross_exposure
BA,2024-01-09,research_fidelity,zero,max_gross_exposure
GLD,2024-01-09,research_fidelity,zero,max_gross_exposure
COF,2024-01-09,research_fidelity,zero,max_gross_exposure
SHW,2024-01-09,research_fidelity,zero,max_gross_exposure
CSCO,2024-01-09,research_fidelity,zero,max_gross_exposure
CRWD,2024-01-09,research_fidelity,zero,max_gross_exposure
CMCSA,2024-01-09,research_fidelity,zero,max_gross_exposure
PLTR,2024-01-09,research_fidelity,zero,max_gross_exposure
XLP,2024-01-09,research_fidelity,zero,max_gross_exposure
WFC,2024-01-09,research_fidelity,zero,max_gross_exposure
NFLX,2024-01-09,research_fidelity,zero,max_gross_exposure
ABBV,2024-01-09,research_fidelity,zero,max_gross_exposure
SLB,2024-01-09,research_fidelity,zero,max_gross_exposure
JPM,2024-01-09,research_fidelity,zero,max_gross_exposure
MS,2024-01-09,research_fidelity,zero,max_gross_exposure
SCHW,2024-01-09,research_fidelity,zero,max_gross_exposure
XOM,2024-01-09,research_fidelity,zero,max_gross_exposure
IBB,2024-01-09,research_fidelity,zero,max_gross_exposure
JNJ,2024-01-09,research_fidelity,zero,max_gross_exposure
BA,2024-01-09,research_fidelity,baseline,max_gross_exposure
GLD,2024-01-09,research_fidelity,baseline,max_gross_exposure
COF,2024-01-09,research_fidelity,baseline,max_gross_exposure
SHW,2024-01-09,research_fidelity,baseline,max_gross_exposure
CSCO,2024-01-09,research_fidelity,baseline,max_gross_exposure
CRWD,2024-01-09,research_fidelity,baseline,max_gross_exposure
CMCSA,2024-01-09,research_fidelity,baseline,max_gross_exposure
PLTR,2024-01-09,research_fidelity,baseline,max_gross_exposure
XLP,2024-01-09,research_fidelity,baseline,max_gross_exposure
WFC,2024-01-09,research_fidelity,baseline,max_gross_exposure
NFLX,2024-01-09,research_fidelity,baseline,max_gross_exposure
ABBV,2024-01-09,research_fidelity,baseline,max_gross_exposure
SLB,2024-01-09,research_fidelity,baseline,max_gross_exposure
JPM,2024-01-09,research_fidelity,baseline,max_gross_exposure
MS,2024-01-09,research_fidelity,baseline,max_gross_exposure
SCHW,2024-01-09,research_fidelity,baseline,max_gross_exposure
XOM,2024-01-09,research_fidelity,baseline,max_gross_exposure
IBB,2024-01-09,research_fidelity,baseline,max_gross_exposure
JNJ,2024-01-09,research_fidelity,baseline,max_gross_exposure
BA,2024-01-09,research_fidelity,stressed,max_gross_exposure
GLD,2024-01-09,research_fidelity,stressed,max_gross_exposure
COF,2024-01-09,research_fidelity,stressed,max_gross_exposure
SHW,2024-01-09,research_fidelity,stressed,max_gross_exposure
CSCO,2024-01-09,research_fidelity,stressed,max_gross_exposure
CRWD,2024-01-09,research_fidelity,stressed,max_gross_exposure
CMCSA,2024-01-09,research_fidelity,stressed,max_gross_exposure
PLTR,2024-01-09,research_fidelity,stressed,max_gross_exposure
XLP,2024-01-09,research_fidelity,stressed,max_gross_exposure
WFC,2024-01-09,research_fidelity,stressed,max_gross_exposure
NFLX,2024-01-09,research_fidelity,stressed,max_gross_exposure
ABBV,2024-01-09,research_fidelity,stressed,max_gross_exposure
SLB,2024-01-09,research_fidelity,stressed,max_gross_exposure
JPM,2024-01-09,research_fidelity,stressed,max_gross_exposure
MS,2024-01-09,research_fidelity,stressed,max_gross_exposure
SCHW,2024-01-09,research_fidelity,stressed,max_gross_exposure
XOM,2024-01-09,research_fidelity,stressed,max_gross_exposure
IBB,2024-01-09,research_fidelity,stressed,max_gross_exposure
JNJ,2024-01-09,research_fidelity,stressed,max_gross_exposure
SHW,2024-01-09,intended_deployment,zero,max_gross_exposure
CSCO,2024-01-09,intended_deployment,zero,max_gross_exposure
CRWD,2024-01-09,intended_deployment,zero,max_gross_exposure
CMCSA,2024-01-09,intended_deployment,zero,max_gross_exposure
PLTR,2024-01-09,intended_deployment,zero,max_gross_exposure
XLP,2024-01-09,intended_deployment,zero,max_gross_exposure
WFC,2024-01-09,intended_deployment,zero,max_gross_exposure
NFLX,2024-01-09,intended_deployment,zero,max_gross_exposure
ABBV,2024-01-09,intended_deployment,zero,max_gross_exposure
SLB,2024-01-09,intended_deployment,zero,max_gross_exposure
JPM,2024-01-09,intended_deployment,zero,max_gross_exposure
MS,2024-01-09,intended_deployment,zero,max_gross_exposure
SCHW,2024-01-09,intended_deployment,zero,max_gross_exposure
XOM,2024-01-09,intended_deployment,zero,max_gross_exposure
IBB,2024-01-09,intended_deployment,zero,max_gross_exposure
JNJ,2024-01-09,intended_deployment,zero,max_gross_exposure
CSCO,2024-01-09,intended_deployment,baseline,max_concurrent_positions
CRWD,2024-01-09,intended_deployment,baseline,max_concurrent_positions
CMCSA,2024-01-09,intended_deployment,baseline,max_concurrent_positions
PLTR,2024-01-09,intended_deployment,baseline,max_concurrent_positions
XLP,2024-01-09,intended_deployment,baseline,max_concurrent_positions
WFC,2024-01-09,intended_deployment,baseline,max_concurrent_positions
NFLX,2024-01-09,intended_deployment,baseline,max_concurrent_positions
ABBV,2024-01-09,intended_deployment,baseline,max_concurrent_positions
SLB,2024-01-09,intended_deployment,baseline,max_concurrent_positions
JPM,2024-01-09,intended_deployment,baseline,max_concurrent_positions
MS,2024-01-09,intended_deployment,baseline,max_concurrent_positions
SCHW,2024-01-09,intended_deployment,baseline,max_concurrent_positions
XOM,2024-01-09,intended_deployment,baseline,max_concurrent_positions
IBB,2024-01-09,intended_deployment,baseline,max_concurrent_positions
JNJ,2024-01-09,intended_deployment,baseline,max_concurrent_positions
CSCO,2024-01-09,intended_deployment,stressed,max_concurrent_positions
CRWD,2024-01-09,intended_deployment,stressed,max_concurrent_positions
CMCSA,2024-01-09,intended_deployment,stressed,max_concurrent_positions
PLTR,2024-01-09,intended_deployment,stressed,max_concurrent_positions
XLP,2024-01-09,intended_deployment,stressed,max_concurrent_positions
WFC,2024-01-09,intended_deployment,stressed,max_concurrent_positions
NFLX,2024-01-09,intended_deployment,stressed,max_concurrent_positions
ABBV,2024-01-09,intended_deployment,stressed,max_concurrent_positions
SLB,2024-01-09,intended_deployment,stressed,max_concurrent_positions
JPM,2024-01-09,intended_deployment,stressed,max_concurrent_positions
MS,2024-01-09,intended_deployment,stressed,max_concurrent_positions
SCHW,2024-01-09,intended_deployment,stressed,max_concurrent_positions
XOM,2024-01-09,intended_deployment,stressed,max_concurrent_positions
IBB,2024-01-09,intended_deployment,stressed,max_concurrent_positions
JNJ,2024-01-09,intended_deployment,stressed,max_concurrent_positions
MDLZ,2024-01-10,research_fidelity,zero,max_gross_exposure
MO,2024-01-10,research_fidelity,zero,max_gross_exposure
COF,2024-01-10,research_fidelity,zero,max_gross_exposure
JPM,2024-01-10,research_fidelity,zero,max_gross_exposure
AXP,2024-01-10,research_fidelity,zero,max_gross_exposure
WMT,2024-01-10,research_fidelity,zero,max_gross_exposure
C,2024-01-10,research_fidelity,zero,max_gross_exposure
PSX,2024-01-10,research_fidelity,zero,max_gross_exposure
CSCO,2024-01-10,research_fidelity,zero,max_gross_exposure
HD,2024-01-10,research_fidelity,zero,max_gross_exposure
ORCL,2024-01-10,research_fidelity,zero,max_gross_exposure
JNJ,2024-01-10,research_fidelity,zero,max_gross_exposure
SCHW,2024-01-10,research_fidelity,zero,max_gross_exposure
UPS,2024-01-10,research_fidelity,zero,max_gross_exposure
CVX,2024-01-10,research_fidelity,zero,max_gross_exposure
NVDA,2024-01-10,research_fidelity,zero,max_gross_exposure
UBER,2024-01-10,research_fidelity,zero,max_gross_exposure
SPY,2024-01-10,research_fidelity,zero,max_gross_exposure
PANW,2024-01-10,research_fidelity,zero,max_gross_exposure
MDLZ,2024-01-10,research_fidelity,baseline,max_gross_exposure
MO,2024-01-10,research_fidelity,baseline,max_gross_exposure
COF,2024-01-10,research_fidelity,baseline,max_gross_exposure
JPM,2024-01-10,research_fidelity,baseline,max_gross_exposure
AXP,2024-01-10,research_fidelity,baseline,max_gross_exposure
WMT,2024-01-10,research_fidelity,baseline,max_gross_exposure
C,2024-01-10,research_fidelity,baseline,max_gross_exposure
PSX,2024-01-10,research_fidelity,baseline,max_gross_exposure
CSCO,2024-01-10,research_fidelity,baseline,max_gross_exposure
HD,2024-01-10,research_fidelity,baseline,max_gross_exposure
ORCL,2024-01-10,research_fidelity,baseline,max_gross_exposure
JNJ,2024-01-10,research_fidelity,baseline,max_gross_exposure
SCHW,2024-01-10,research_fidelity,baseline,max_gross_exposure
UPS,2024-01-10,research_fidelity,baseline,max_gross_exposure
CVX,2024-01-10,research_fidelity,baseline,max_gross_exposure
NVDA,2024-01-10,research_fidelity,baseline,max_gross_exposure
UBER,2024-01-10,research_fidelity,baseline,max_gross_exposure
SPY,2024-01-10,research_fidelity,baseline,max_gross_exposure
PANW,2024-01-10,research_fidelity,baseline,max_gross_exposure
GILD,2024-01-10,research_fidelity,stressed,max_gross_exposure
MO,2024-01-10,research_fidelity,stressed,max_gross_exposure
COF,2024-01-10,research_fidelity,stressed,max_gross_exposure
JPM,2024-01-10,research_fidelity,stressed,max_gross_exposure
AXP,2024-01-10,research_fidelity,stressed,max_gross_exposure
WMT,2024-01-10,research_fidelity,stressed,max_gross_exposure
C,2024-01-10,research_fidelity,stressed,max_gross_exposure
PSX,2024-01-10,research_fidelity,stressed,max_gross_exposure
CSCO,2024-01-10,research_fidelity,stressed,max_gross_exposure
HD,2024-01-10,research_fidelity,stressed,max_gross_exposure
ORCL,2024-01-10,research_fidelity,stressed,max_gross_exposure
JNJ,2024-01-10,research_fidelity,stressed,max_gross_exposure
SCHW,2024-01-10,research_fidelity,stressed,max_gross_exposure
UPS,2024-01-10,research_fidelity,stressed,max_gross_exposure
CVX,2024-01-10,research_fidelity,stressed,max_gross_exposure
NVDA,2024-01-10,research_fidelity,stressed,max_gross_exposure
UBER,2024-01-10,research_fidelity,stressed,max_gross_exposure
SPY,2024-01-10,research_fidelity,stressed,max_gross_exposure
PANW,2024-01-10,research_fidelity,stressed,max_gross_exposure
AXP,2024-01-10,intended_deployment,zero,max_concurrent_positions
WMT,2024-01-10,intended_deployment,zero,max_concurrent_positions
C,2024-01-10,intended_deployment,zero,max_concurrent_positions
PSX,2024-01-10,intended_deployment,zero,max_concurrent_positions
CSCO,2024-01-10,intended_deployment,zero,max_concurrent_positions
HD,2024-01-10,intended_deployment,zero,max_concurrent_positions
ORCL,2024-01-10,intended_deployment,zero,max_concurrent_positions
JNJ,2024-01-10,intended_deployment,zero,max_concurrent_positions
SCHW,2024-01-10,intended_deployment,zero,max_concurrent_positions
UPS,2024-01-10,intended_deployment,zero,max_concurrent_positions
CVX,2024-01-10,intended_deployment,zero,max_concurrent_positions
NVDA,2024-01-10,intended_deployment,zero,max_concurrent_positions
UBER,2024-01-10,intended_deployment,zero,max_concurrent_positions
SPY,2024-01-10,intended_deployment,zero,max_concurrent_positions
PANW,2024-01-10,intended_deployment,zero,max_concurrent_positions
JPM,2024-01-10,intended_deployment,baseline,max_gross_exposure
AXP,2024-01-10,intended_deployment,baseline,max_gross_exposure
WMT,2024-01-10,intended_deployment,baseline,max_gross_exposure
C,2024-01-10,intended_deployment,baseline,max_gross_exposure
PSX,2024-01-10,intended_deployment,baseline,max_gross_exposure
CSCO,2024-01-10,intended_deployment,baseline,max_gross_exposure
HD,2024-01-10,intended_deployment,baseline,max_gross_exposure
ORCL,2024-01-10,intended_deployment,baseline,max_gross_exposure
JNJ,2024-01-10,intended_deployment,baseline,max_gross_exposure
SCHW,2024-01-10,intended_deployment,baseline,max_gross_exposure
UPS,2024-01-10,intended_deployment,baseline,max_gross_exposure
NVDA,2024-01-10,intended_deployment,baseline,max_concurrent_positions
UBER,2024-01-10,intended_deployment,baseline,max_concurrent_positions
SPY,2024-01-10,intended_deployment,baseline,max_concurrent_positions
PANW,2024-01-10,intended_deployment,baseline,max_concurrent_positions
AXP,2024-01-10,intended_deployment,stressed,max_concurrent_positions
WMT,2024-01-10,intended_deployment,stressed,max_concurrent_positions
C,2024-01-10,intended_deployment,stressed,max_concurrent_positions
PSX,2024-01-10,intended_deployment,stressed,max_concurrent_positions
